"Var1";"Freq"
"istutz";3
"iswald";6
"iswand";1
"iswang";1
"isweid";13
"iswies";3
"iswind";1
"it clé";1
"it cuâ";1
"it pré";3
"itaine";1
"italia";1
"itards";1
"itasch";2
"itbach";2
"itberg";1
"itbiel";1
"itbode";1
"itehof";2
"itelat";1
"iteley";1
"iteloo";1
"itenau";1
"itengo";1
"iteren";3
"iterne";1
"itessa";1
"itfeld";7
"ithard";2
"ithaus";1
"itheim";1
"itholz";5
"itialp";1
"itiein";1
"itière";2
"itigen";3
"itihof";1
"itirév";1
"itiwil";2
"itjean";1
"itledi";1
"itlehn";3
"itlödi";1
"itlohn";2
"itmatt";4
"itmoos";9
"itobel";2
"itorto";1
"itouna";1
"itours";1
"itried";1
"itscha";1
"itschi";6
"itshof";1
"ittach";1
"ittegg";1
"itteli";3
"ittere";1
"ittern";4
"ittmal";1
"ittmer";1
"ittmis";1
"ittnau";3
"ittore";1
"ittwil";4
"itwald";1
"itwang";4
"itweid";3
"itwies";1
"itzalp";1
"itzbad";1
"itzegg";2
"itzhof";1
"itznau";1
"iüchin";1
"iüghéi";1
"iusagn";1
"ivallo";1
"ivasca";1
"ivella";1
"ivelli";1
"ivetta";1
"iviera";1
"ivouac";1
"ivrine";2
"ivrins";1
"iwärch";1
"iweber";1
"iwiese";1
"iwilen";1
"iwisen";1
"iwisli";1
"izberg";1
"izbüel";1
"izinen";2
"izital";1
"izmatt";1
"izmoos";1
"izsess";1
"jaberg";2
"jägeri";1
"jäggle";1
"jäggu";1
"jallet";1
"jamine";1
"jäntli";1
"jaquet";2
"jäst";1
"jätsch";1
"jatz";2
"jauer";1
"jaun";1
"jaunet";1
"jeanne";1
"jeberg";1
"jefeld";1
"jenaz";1
"jenegg";1
"jenins";1
"jenna";1
"jens";1
"jerhus";1
"jerina";1
"jestei";1
"jetsch";1
"jeuss";1
"jiette";1
"jobert";1
"joch";1
"jockes";2
"joder";1
"joeurs";1
"jöggel";1
"jogne";1
"johann";2
"jöhr";1
"jolens";1
"joli";1
"jon";1
"jona";1
"jöndli";1
"joneli";2
"jonen";1
"jonern";1
"jongny";1
"jor";1
"jorat";1
"jorats";1
"jordan";3
"jordil";1
"jordon";1
"jornau";1
"jos";1
"joseph";2
"joux";1
"jren";1
"jubiel";1
"juch";13
"juchen";2
"jucher";1
"juchli";1
"juden";1
"juf";1
"juggen";3
"juhen";1
"jungen";1
"junker";2
"juppa";1
"jurten";1
"jussy";1
"jüüch";1
"kaa";1
"kabi";1
"kacher";5
"kacker";6
"kadhus";1
"käfer";1
"käfern";1
"käh";1
"kählen";6
"kaien";2
"kaisa";1
"kalch";1
"kalina";1
"kället";1
"kalpji";1
"kamm";2
"kammen";2
"känel";2
"kanzel";1
"kapell";1
"kapf";18
"kappel";8
"käppel";1
"karren";1
"käsel";1
"kasern";3
"käsern";5
"käshof";1
"kasten";7
"kathof";2
"kätter";2
"kaubad";1
"kboden";6
"kbrätt";2
"keflue";1
"kegrat";1
"kehr";7
"keland";1
"kelhof";1
"kelle";3
"kellen";10
"kelwis";1
"kemmen";1
"kenalp";1
"kenhof";21
"kenhus";1
"kenwil";1
"keralp";1
"kerbad";1
"kerhof";16
"kernen";1
"kerns";1
"kerwis";2
"kessel";2
"ketweg";1
"ketwil";2
"kgaden";1
"kgrueb";1
"khalde";1
"khofen";3
"khusen";1
"khüsli";2
"khütte";3
"kiberg";2
"kibort";1
"kiefel";1
"kiegga";1
"kien";1
"kiesen";1
"kihaus";1
"kimoos";1
"kinden";5
"kindli";1
"kingen";10
"kipf";2
"kipp";1
"kippel";1
"kirain";1
"kirnen";1
"kitrog";1
"klack";1
"klager";1
"klän";1
"klaren";1
"kleben";2
"klee";2
"kligen";2
"klön";1
"kloten";1
"klus";4
"kmatta";1
"kmatte";1
"kneu";1
"knonau";1
"knubel";25
"knup";1
"knüsse";1
"kobel";2
"koblen";1
"köchel";1
"kochs";1
"kofel";1
"kohler";1
"kolben";1
"köllen";1
"kommet";1
"köniz";1
"kopf";1
"koppis";2
"kornau";1
"kräbel";1
"kragen";1
"krähen";2
"kramis";4
"krans";1
"kratz";1
"kreien";1
"kresau";1
"kreuel";1
"kreuz";6
"kriens";1
"krinau";1
"kromen";1
"krösch";1
"krutzi";1
"ksberg";1
"kstein";3
"kubel";1
"küblis";1
"kuenzi";1
"kuffer";1
"kühers";1
"kühmad";1
"kulm";2
"külpen";2
"kumm";2
"kummer";1
"künten";1
"kürze";1
"kürzi";1
"kuser";1
"kuss";1
"küttig";1
"kyburg";1
"l d'or";1
"l dori";1
"l lind";1
"l neda";1
"l plaz";1
"l pont";1
"l rudè";1
"l spih";1
"l sura";1
"l tgom";1
"l'adde";1
"l'affe";1
"l'alpe";1
"l'aqua";1
"l'asse";2
"l'auge";2
"l'erié";1
"l'etat";1
"l'eter";1
"l'haut";1
"l'ile";1
"l'isle";2
"l'oeil";1
"l'orge";1
"l'orme";1
"l'ouge";1
"l'ours";2
"la brâ";1
"la ca";1
"la châ";2
"la cot";1
"la côt";1
"la cua";2
"la dia";1
"la dix";1
"la fin";12
"la gru";1
"la lé";5
"la lia";1
"la loë";1
"la lué";1
"la luy";1
"la naz";1
"la noz";1
"la pra";2
"la raz";1
"la rue";1
"la sia";2
"la sot";1
"la tsa";3
"la tu";1
"la tuf";1
"laachi";1
"laad";2
"läägi";2
"laas";1
"laass";2
"laax";1
"labach";2
"läbel";1
"labert";1
"labria";1
"labruz";1
"laburg";1
"lacaun";1
"laccia";1
"laccio";1
"lach";1
"lache";1
"lachen";24
"lacher";34
"laches";3
"lachra";2
"lachru";1
"lächte";2
"lachti";3
"lacier";1
"lacken";3
"lacker";25
"läcki";1
"lacrêt";1
"lacyre";1
"lade";1
"laden";1
"laders";1
"lädi";1
"ladier";1
"ladir";1
"ladral";1
"ladrey";1
"ladrim";1
"ladu";1
"ladüra";1
"lafegg";1
"lafet";1
"lafund";1
"lag";1
"läger";12
"lägerz";1
"laggin";1
"lägi";1
"lagine";1
"lagnon";2
"lagots";1
"lags";1
"lagua";1
"lahorn";1
"laille";2
"laines";2
"lainoz";1
"laiota";1
"lairè";1
"laires";2
"laisch";1
"laises";1
"laiset";1
"laissy";1
"laitat";1
"laits";1
"lajoux";1
"lalbis";1
"lalden";1
"lallex";1
"lally";1
"lalpji";1
"laluna";1
"lalzen";1
"lamand";1
"lamatt";2
"lambin";1
"lamboz";1
"lamm";2
"lammer";1
"lammet";1
"lammi";1
"lammis";1
"lamone";2
"lamont";1
"lamusa";1
"lana";1
"lanagn";1
"lanard";1
"lanaus";1
"lanaux";1
"lanbus";1
"lanche";19
"land";1
"landen";3
"länder";1
"landes";1
"ländi";1
"landig";1
"ländli";3
"landre";1
"lanées";1
"lanera";1
"lanets";1
"lanfet";2
"langäu";1
"langen";6
"langer";1
"längg";1
"länggi";2
"langgs";1
"längi";1
"langin";1
"langis";1
"lánico";1
"lanier";1
"lanige";1
"lank";2
"lanken";2
"lannaz";1
"lanruz";1
"lantex";1
"lantin";1
"lanuit";1
"lanzen";2
"lanzig";2
"lapisa";1
"laples";1
"lappin";1
"lär";1
"lärchu";1
"lardes";1
"lareit";1
"larens";3
"larera";1
"laret";2
"larets";1
"largin";1
"lariaz";1
"larina";1
"lariso";1
"larite";1
"larive";1
"larlod";1
"larnoz";1
"larsaz";1
"larsch";1
"larzai";1
"larzel";2
"larzes";1
"larzey";1
"las";1
"las-ch";1
"lascia";1
"lascio";6
"lasein";1
"lassen";1
"lassey";1
"last";2
"lastro";1
"lasuit";1
"lat";1
"latera";1
"latets";1
"latsch";5
"lätsch";7
"lattas";2
"latten";44
"lätten";10
"latter";1
"lätter";1
"lattes";2
"lätti";1
"lattig";2
"lattis";5
"lattji";1
"lattli";7
"lättli";3
"lature";3
"lätzen";2
"lätzli";5
"laub";3
"läuber";1
"laubi";2
"läubli";1
"laudri";1
"laueli";10
"lauene";3
"laueni";1
"lauerz";1
"lauf";1
"laufen";8
"laui";10
"läui";3
"läuis";1
"launas";1
"launca";1
"laupen";4
"laura";2
"lauroz";1
"laus";1
"lausé";1
"lausee";1
"lausen";6
"lausex";1
"lausly";1
"lauwi";1
"lauwil";1
"lavadi";2
"lavau";1
"lavaud";1
"lavaux";2
"lavein";1
"lavets";1
"laviau";1
"lavile";1
"lavin";1
"lavons";1
"lavoz";1
"lavy";1
"lawena";1
"lax";2
"layen";1
"laytes";1
"lazaun";1
"lazzas";1
"lbaume";1
"lbberg";1
"lbella";3
"lberto";1
"lbettu";1
"lbeuve";3
"lbikon";1
"lbinen";1
"lbirun";1
"lbisau";1
"lbisio";1
"lblick";1
"lboden";24
"lbogen";2
"lbögli";1
"lbraga";1
"lbrist";2
"lbrück";1
"lbrugg";3
"lbrunn";5
"lbuech";1
"lbweid";1
"lchais";1
"lchäle";1
"lchava";1
"lchböl";1
"lchegg";2
"lcheti";1
"lchhof";1
"lchide";1
"lchnau";1
"lchofe";4
"lchtal";1
"lchtel";2
"lchweg";5
"lchwil";1
"lcorte";2
"ldbach";16
"ldberg";7
"ldboda";1
"ldbuck";1
"ldbüel";1
"ldbühl";1
"ldenau";1
"ldenen";4
"lderen";7
"lderig";1
"lderli";3
"ldguet";1
"ldhaus";14
"ldheim";22
"ldiegg";1
"ldigen";1
"ldinge";1
"ldital";1
"ldiweg";1
"ldiwil";1
"ldmatt";28
"ldmoos";14
"ldrain";2
"ldrich";2
"ldried";3
"ldriet";1
"ldrüti";1
"ldsegg";1
"ldsgut";1
"ldsite";1
"ldswil";9
"ldturm";1
"lduana";1
"ldweid";9
"ldwies";1
"le bey";2
"le bon";1
"le bry";2
"le bu";1
"le bya";1
"le cha";2
"le day";1
"le fa";1
"le fer";1
"le fey";1
"le gez";1
"le lan";1
"le pas";1
"le peu";1
"le pra";1
"le pré";5
"le rez";1
"le rio";1
"le roc";2
"le ruz";1
"le scé";1
"le sex";2
"le té";2
"le tey";1
"le tô";1
"le tru";1
"le van";1
"le vau";1
"le vua";1
"le zoc";1
"le-jux";1
"le-lac";1
"learda";1
"lebach";8
"leber";5
"leberg";13
"lebern";2
"lèbing";1
"lebode";1
"lebodo";2
"lebuch";1
"lebüel";1
"lebühl";2
"léchau";1
"leck";1
"lecken";8
"leckes";1
"ledeu";1
"ledi";11
"ledorf";2
"lee";12
"leehof";1
"leen";6
"leerau";2
"lees";1
"leetal";1
"lefeld";2
"leflue";1
"lefluh";1
"lefuhr";1
"legand";1
"legeli";1
"leggia";2
"leggli";3
"leghen";1
"legi";1
"légier";1
"legnas";2
"legni";1
"lègri";1
"leguè";1
"leh";7
"lehhof";1
"lehli";1
"lehmen";1
"lehmi";1
"lehn";22
"lehner";1
"lehni";1
"leholz";2
"lehorn";1
"lehwil";1
"lehwis";1
"lei";1
"leiche";7
"leichi";7
"leigen";1
"leigne";1
"leihof";1
"leiken";9
"leim";1
"leime";3
"leimen";8
"leimet";3
"leimi";1
"leipfi";3
"leires";4
"leirot";1
"leis";1
"leisch";1
"leiset";1
"leist";1
"leiter";1
"leiti";1
"leland";1
"lelehn";1
"lelgio";1
"lemäss";1
"lematt";8
"lembro";1
"lement";1
"lément";1
"lemont";2
"lémont";1
"lemoos";4
"lempen";2
"lénage";1
"lenalp";5
"lenäst";1
"lenbad";1
"lençon";1
"lendas";1
"lenden";1
"lenefy";1
"lenegg";4
"leneli";1
"lenen";1
"lenets";2
"lengg";2
"lenhag";1
"lenhof";32
"lens";1
"lensee";1
"lental";5
"lentse";1
"lenweg";3
"lenwil";4
"lenwis";1
"lenz";1
"lenzen";3
"lenzi";1
"lépens";2
"lepfen";1
"lepfer";1
"lepfes";1
"lepraz";1
"lera";1
"lerain";3
"leralp";4
"lerbad";1
"lerch";1
"lerden";1
"leregg";1
"lerers";1
"lerets";1
"lergut";1
"lerhof";19
"leried";1
"leries";2
"lerive";4
"lerlil";1
"lerow";1
"lersch";1
"lersee";1
"lerwis";2
"les nê";1
"lesche";1
"leschg";2
"leschi";1
"leschs";1
"lésins";1
"lesser";1
"lesses";2
"lessoc";1
"lesson";1
"lessus";1
"lestel";1
"lesten";1
"lethal";1
"létron";1
"letsch";5
"lettay";1
"lettaz";3
"letten";9
"letter";5
"lettes";29
"letz";3
"letzi";3
"leu";2
"leuben";1
"leuegg";1
"leulas";1
"leumen";1
"leumet";1
"leumli";1
"leunen";1
"leuret";1
"leuron";2
"leuten";1
"leuvre";1
"levant";1
"levaux";3
"lévays";1
"levrat";2
"lèvres";1
"levron";1
"levuit";1
"lewald";1
"lewang";2
"leweid";4
"leyeux";1
"leyis";1
"leyres";7
"leysin";1
"leyzay";1
"lezube";1
"lfalle";2
"lfazza";1
"lfbach";1
"lfbühl";2
"lfeich";2
"lferen";2
"lferts";1
"lfgang";4
"lfikon";2
"lflige";1
"lflori";1
"lfmatt";2
"lforin";1
"lfries";1
"lfriet";1
"lftegg";2
"lgäden";1
"lgäuli";1
"lgenen";1
"lgerts";2
"lgesch";1
"lgesse";1
"lgiano";1
"lgibel";1
"lgiess";2
"lgport";1
"lgrabe";2
"lgraus";1
"lgrube";4
"lgrueb";2
"lgrund";1
"lguagn";1
"lhafen";1
"lhalde";4
"lhälig";1
"lhalta";1
"lhalte";1
"lhegen";1
"lhofen";2
"lhofer";2
"lhomel";1
"lhubel";2
"lhusen";4
"lhüsli";11
"lhütte";27
"li cui";1
"li mas";1
"li-wis";1
"lianda";1
"liano";1
"liapec";1
"liapey";2
"liausa";1
"libach";15
"libalm";2
"liberg";53
"libige";1
"libode";3
"libuck";3
"libüel";4
"liburg";1
"libutz";1
"lichen";1
"lichs";3
"lichti";1
"liddes";1
"lidegg";1
"lidmäl";1
"lidu";1
"liebas";1
"lieben";1
"liecht";1
"liehof";1
"lieila";1
"lieli";1
"lielti";2
"lieni";2
"lienne";1
"lienz";1
"liéran";1
"lieren";3
"lières";4
"lièrie";1
"lietta";1
"liette";2
"lieule";1
"lièvre";2
"liez";1
"lifeld";2
"liffer";1
"ligalb";1
"ligass";1
"ligbad";1
"ligeer";1
"ligerz";1
"lighof";1
"lignal";1
"lignas";1
"lignon";2
"lignou";1
"liguet";1
"ligugg";1
"lihaus";1
"lihnen";3
"lihueb";1
"lihüsi";1
"liizli";1
"liloch";5
"limatt";29
"limi";1
"limis";1
"limmat";1
"limont";4
"limoos";16
"limort";1
"limüli";1
"linära";1
"linaun";1
"lindau";1
"linde";5
"lindei";1
"linden";24
"lindig";2
"lingas";1
"lingen";73
"linger";2
"linges";1
"lingg";1
"lingi";1
"linlia";1
"linn";1
"linoso";1
"linter";1
"liomin";1
"lionza";1
"lioson";1
"lipfau";1
"liport";1
"lipp";1
"lirain";3
"lire";2
"lirolo";1
"lirons";1
"lirüti";2
"lisalp";7
"lisbad";1
"lisch";1
"lischa";2
"lische";1
"lischi";1
"liscio";1
"lisegg";15
"lisen";1
"lisgut";2
"lishag";1
"lishof";5
"lishub";1
"lishus";2
"lisitz";1
"lismad";4
"lisone";1
"lisora";1
"liss";1
"lissen";1
"lisses";2
"lisson";1
"list";1
"listal";4
"listei";4
"listen";2
"lister";1
"listes";1
"liswil";15
"liswis";1
"litaan";1
"litegg";1
"liten";2
"lithen";1
"litro";1
"litsch";1
"litten";5
"littli";1
"litude";5
"litüde";1
"litzi";4
"livert";1
"liveto";1
"livier";1
"livone";1
"livres";3
"liwald";2
"liweid";18
"liwies";1
"liziel";1
"lizöl";1
"ljeret";1
"lkbode";1
"lkbühl";1
"lkeren";1
"lkerig";1
"lkirch";1
"lkofen";2
"ll'ovi";1
"ll'uva";1
"lla lé";1
"llaire";4
"llaman";1
"llarda";2
"llarde";4
"llards";1
"llaret";5
"llarey";1
"llarve";1
"lläsch";1
"llatel";1
"llaton";2
"llatte";1
"llayes";2
"llbach";11
"llbätt";1
"llberg";16
"llbett";2
"llbüel";1
"llbühl";1
"llèges";1
"llegga";2
"lleggi";1
"llegia";1
"llegio";1
"llègue";1
"llelay";1
"llenau";1
"llenen";1
"llenna";1
"llerat";1
"llerau";1
"lleray";1
"llerby";1
"llerel";2
"lleren";5
"llères";4
"lleret";1
"llerie";1
"llerli";4
"lletal";1
"lleten";2
"lletta";3
"llette";14
"lletto";1
"lleuls";1
"lleuse";1
"llèves";1
"llevue";15
"lleyre";5
"llgäuw";1
"llhard";1
"llhart";1
"llhaus";7
"llholz";2
"llialp";1
"lliand";1
"lliard";2
"llider";1
"lliens";1
"llière";10
"lliers";5
"lliets";1
"lligen";14
"llihof";4
"llihus";1
"lliken";2
"llikon";14
"llires";1
"llisau";1
"llisce";1
"lliwil";1
"lljere";1
"llmänd";1
"llmatt";8
"llmede";1
"llmegg";2
"llmeli";1
"llmend";31
"llmoos";3
"llmund";1
"llnach";1
"llonne";1
"llorbe";1
"llotte";1
"llouda";1
"lloude";1
"llrüti";4
"llsäge";1
"llsteg";1
"llstel";1
"llsten";2
"lluard";1
"llwald";1
"llweid";4
"lm sut";1
"lmahof";1
"lmatta";1
"lmatte";4
"lmberg";6
"lmeind";2
"lmengo";1
"lmerau";1
"lmeren";2
"lmflue";1
"lmholz";1
"lmmatt";1
"lmonte";1
"lmösli";1
"lmotto";1
"lmsach";1
"lmshof";2
"lmufee";1
"lmühle";7
"lnasca";1
"lnbach";1
"lnberg";1
"lö";1
"lo nou";1
"loasa";1
"löbbia";2
"lober";1
"loc";1
"loch";60
"löch";1
"lochen";2
"locher";2
"löcher";1
"lochi";2
"lochji";1
"löchli";33
"loco";1
"lodano";1
"loëx";1
"löffel";2
"loffen";1
"logère";1
"löggli";1
"lognis";1
"logs";1
"loh";5
"lohhof";1
"löhli";3
"lohn";3
"löhr";1
"lohren";2
"löhren";2
"lohrn";1
"lohweg";1
"loi";1
"löi";1
"loib";1
"löita";1
"lom";1
"lombey";1
"lomène";1
"lommis";1
"lomont";2
"lon";1
"lona";1
"lonay";1
"lonce";1
"londin";1
"longes";1
"longet";2
"lonhof";1
"loni";1
"lonico";1
"lonzel";1
"lonzet";1
"lonzis";1
"loo";14
"löö";2
"looch";1
"lood";1
"loog";1
"looh";2
"loohof";3
"loon";2
"löör";1
"looren";5
"loos";4
"löpfen";1
"lordel";1
"loré";1
"loren";2
"lorina";1
"lorino";2
"lorins";1
"losels";1
"löser";1
"losier";1
"losmad";1
"losone";1
"loss";1
"lössli";36
"lossy";1
"loster";5
"löster";1
"losuit";1
"losure";1
"loters";1
"lötsch";3
"lottan";1
"lotter";2
"lötter";1
"lottes";1
"lottet";1
"lotton";1
"löüb";1
"louche";1
"louché";3
"loueli";4
"louene";5
"louère";1
"louffe";1
"louige";1
"louvie";1
"louye";1
"loveau";1
"lovens";1
"loviat";1
"lovrex";1
"löw";1
"loye";1
"lp egg";1
"lp era";2
"lp ota";1
"lp sot";1
"lp sut";3
"lp tea";1
"lpbach";1
"lpberg";4
"lpelen";3
"lpelti";1
"lpenza";1
"lpetli";10
"lpetta";1
"lpetto";3
"lpholz";1
"lpiano";1
"lpigle";1
"lpital";2
"lplatz";2
"lplige";1
"lpligu";1
"lpmoos";1
"lpotat";1
"lppass";1
"lprüti";2
"lpthal";1
"lreich";1
"lrisch";1
"lrotto";1
"lsädel";1
"lsagen";1
"lsauer";1
"lsberg";11
"lsbüel";1
"lsbühl";1
"lsburg";8
"lscher";1
"lschür";5
"lscion";1
"lsdorf";1
"lseite";1
"lsenau";1
"lsfahr";2
"lsflue";1
"lsgrüt";1
"lsguet";1
"lshaus";1
"lshorn";3
"lsigen";2
"lsikon";1
"lsmatt";5
"lsmoos";1
"lspert";1
"lspitz";3
"lsrain";1
"lsried";1
"lsriet";1
"lsrüti";7
"lstand";1
"lstätt";1
"lsteig";1
"lstein";7
"lstett";2
"lsthal";1
"lstock";2
"lstorf";2
"lstutz";1
"lswald";1
"lsweid";2
"ltanca";1
"ltanne";1
"ltbach";6
"ltberg";13
"ltbuch";1
"ltburg";2
"ltdorf";2
"ltenei";4
"lterau";1
"lteren";6
"ltetli";1
"ltgade";1
"ltgera";1
"ltgeva";1
"lthaus";8
"ltheim";1
"ltigel";1
"ltigen";5
"ltikon";2
"ltloch";1
"ltmatt";3
"ltmoos";2
"ltmüli";1
"ltobel";3
"ltösch";2
"ltritt";1
"ltrüti";5
"ltsagi";1
"ltsäss";1
"ltsche";2
"ltschi";3
"ltshof";1
"ltstad";1
"ltstig";1
"ltsust";1
"ltswis";1
"ltwald";3
"ltweid";4
"ltwies";1
"lü";2
"luan";1
"lubärg";1
"lubie";1
"luc";1
"luccio";1
"lucens";3
"luchen";9
"lucher";1
"lüchle";1
"luchli";3
"luchon";1
"lucien";1
"luckel";1
"lücken";1
"lüdem";1
"ludena";1
"luder";1
"lüdere";1
"ludern";2
"lüdern";4
"ludi";1
"lüealp";1
"luecht";8
"lüecht";3
"lueg";3
"luege";1
"luegen";1
"lueget";1
"lüegiu";1
"luehof";1
"lüelen";4
"lüemad";1
"lüen";1
"lüenen";1
"luera";1
"luette";1
"lüften";2
"lugano";1
"lugen";1
"lugg";1
"luggen";1
"luggli";1
"lugnez";1
"luhhof";1
"lühlen";6
"luins";1
"lully";3
"lumhof";1
"lumino";1
"lumpen";1
"lums";1
"lunden";3
"lunegg";1
"lungas";1
"lunggi";1
"lunghi";2
"luocht";4
"lupfig";1
"lupo";1
"lurhof";13
"lus";3
"lüsai";1
"lüsch";2
"lusciè";1
"lusegg";2
"luser";1
"lüser";1
"lusern";1
"lusert";1
"lüsga";1
"lusi";1
"lüsis";1
"luspi";1
"luss";1
"lussen";1
"lussex";1
"lussi";1
"lussli";1
"lüssli";2
"lussy";1
"lustei";1
"luter";1
"luther";1
"lutry";1
"lütsch";1
"lutten";1
"lützel";1
"lützli";1
"luven";1
"luvreu";1
"lüwis";1
"luzein";1
"luzern";1
"lvanei";1
"lvazza";1
"lveder";1
"lveins";1
"lvezia";1
"lvisei";1
"lvogne";1
"lvonne";1
"lvorta";1
"lweide";2
"lwiden";1
"lwiese";1
"lwisen";1
"lwyden";1
"lyre";1
"lyss";1
"lyssen";1
"lywald";1
"lzadür";1
"lzalum";3
"lzauda";1
"lzbach";6
"lzbann";2
"lzberg";7
"lzbühl";2
"lzegge";1
"lzeina";2
"lzeren";4
"lzgäba";1
"lzguet";2
"lzhack";1
"lzhaus";3
"lziken";1
"lzmatt";20
"lzmoos";1
"lznach";3
"lzopfe";1
"lzrüti";5
"lzsite";1
"lzwäge";1
"lzwald";1
"lzwang";2
"lzweid";9
"m aabe";1
"m ault";1
"m bach";6
"m berg";14
"m bick";1
"m birg";2
"m bode";2
"m bort";1
"m buck";3
"m büel";4
"m crap";1
"m dado";1
"m dorf";2
"m egli";1
"m eich";2
"m espi";1
"m fang";1
"m feld";7
"m givè";1
"m grod";1
"m grüe";1
"m grüt";3
"m guet";2
"m hard";3
"m holz";11
"m hore";1
"m horn";1
"m hüsi";1
"m loch";2
"m moos";6
"m ofen";1
"m port";2
"m rain";1
"m ribi";1
"m ried";2
"m ritt";1
"m rohr";2
"m rugg";1
"m sali";1
"m sitt";1
"m spis";1
"m stei";1
"m sulz";1
"m sura";2
"m tann";1
"m ture";1
"m wald";10
"m zwei";1
"maad";1
"määs";1
"mâche";1
"macher";6
"machit";1
"macker";1
"macon";1
"maçons";1
"mad";7
"madang";1
"madéi";1
"mäder";1
"madera";1
"mädere";1
"mädi";1
"mädli";2
"madone";1
"madra";1
"mädris";1
"maduc";1
"magden";1
"magell";1
"mageno";1
"magens";1
"maggia";1
"maggin";1
"maggio";1
"magher";1
"magi";1
"maglio";2
"magnin";1
"magun";1
"mahlés";1
"mahren";1
"maialp";2
"maîche";1
"maidzo";1
"maihof";1
"maïnet";1
"maires";1
"maïres";1
"mairon";1
"mäis";1
"maison";6
"majing";1
"mâjons";1
"malans";2
"malbun";1
"maley";1
"malix";1
"malley";1
"maloja";1
"malsen";2
"malun";1
"malval";1
"mamon";1
"mamont";2
"manche";1
"mandou";1
"manegg";1
"manens";1
"manges";1
"mangol";1
"manigs";1
"mannia";1
"männig";2
"manno";1
"manzei";1
"mapunt";1
"marais";20
"marans";1
"marca";1
"march";5
"marche";1
"marcht";1
"marcia";1
"marcus";1
"mareda";1
"maregg";2
"marens";1
"margel";7
"margi";1
"margot";2
"margun";4
"marias";2
"marion";1
"marly";1
"marmet";2
"marn";1
"marna";1
"marnei";1
"marnex";1
"marone";1
"marren";1
"marroz";1
"marsch";1
"martel";6
"martin";23
"martse";1
"marus";1
"maruso";1
"marvex";1
"märwil";1
"mas";1
"mascòi";1
"mase";1
"masein";1
"masens";1
"masent";1
"mason";1
"masons";1
"massal";1
"masses";1
"masset";2
"masson";1
"matan";2
"mataun";2
"matein";1
"matels";1
"mathey";1
"mathod";2
"mathon";1
"maton";2
"matran";2
"matras";1
"matro";1
"matt";22
"matta";1
"matte";18
"matten";68
"matti";1
"mattji";1
"mattla";1
"mättle";2
"mattli";48
"mättli";21
"matug";1
"maudet";1
"mauer";1
"maufay";1
"maule";1
"maules";1
"maunet";1
"maupas";2
"maur";1
"mauraz";1
"mauren";2
"mauris";1
"mauss";1
"mautex";1
"mayen";2
"mayens";3
"mayeux";1
"mayoux";1
"mazan";1
"mazana";1
"mazots";1
"mazüel";1
"mbarde";1
"mbarin";1
"mbatte";1
"mbazin";1
"mbetta";2
"mbette";8
"mbeval";1
"mblens";1
"mbleys";1
"mblina";1
"mboalp";1
"mboden";9
"mboeuf";1
"mboing";1
"mboles";1
"mbosco";1
"mbossu";1
"mbotte";1
"mbrach";2
"mbrein";1
"mbreux";1
"mbuech";1
"mdthal";1
"mdwies";1
"mebach";1
"meberg";1
"mebode";1
"medras";1
"medrè";1
"mefens";1
"meggen";1
"meggli";2
"meieli";1
"meien";2
"meigge";1
"meiggu";2
"meihof";1
"meilen";2
"meinig";1
"meiron";1
"meisch";1
"meise";2
"mejora";1
"melaï";1
"melano";2
"melegg";1
"melera";3
"mélets";2
"meleys";1
"melhof";3
"melide";1
"melina";1
"meling";1
"melley";2
"melmad";1
"mels";1
"mély";1
"melzra";1
"mematt";1
"menaga";1
"menala";1
"menalp";2
"mendru";1
"menegg";16
"menhof";12
"menhus";1
"meni";1
"menica";1
"menico";1
"menige";1
"ménori";1
"menray";1
"mensee";4
"mental";15
"menweg";1
"menwil";1
"meralp";1
"merats";1
"merbé";1
"mergen";1
"merhof";7
"merhüs";1
"méribé";2
"merich";1
"meride";1
"meried";2
"mérine";1
"merken";1
"merlas";1
"merlay";1
"merlaz";1
"merlen";2
"mermee";1
"mermod";1
"mertal";2
"merten";1
"merüti";2
"merweg";1
"merwis";2
"merzei";5
"merzen";1
"mesite";1
"mesmer";2
"messen";1
"métail";1
"metana";1
"methof";5
"metsch";2
"mettau";1
"metten";1
"mettes";4
"mettje";1
"mettla";2
"mettle";5
"mettli";13
"metwis";1
"metzg";1
"meunt";1
"meuran";1
"meuser";1
"mévaux";1
"meweid";1
"mex";3
"meylan";1
"meyrin";1
"mézery";2
"mezzèi";1
"mgarte";1
"mgüter";1
"mhusen";1
"mhüsli";1
"mhütte";1
"miasca";1
"miberg";2
"mibois";1
"michel";4
"middes";1
"midegg";1
"miège";1
"mières";1
"mies";1
"miex";1
"mifori";1
"mignon";2
"migodo";1
"milà";2
"milavy";1
"milez";1
"mili";1
"milieu";22
"miljüt";1
"milken";1
"millau";1
"milles";2
"millon";1
"milord";1
"milten";1
"mimont";1
"minard";1
"minées";3
"mingen";1
"mingèr";1
"mingot";1
"minona";1
"minòra";1
"miolan";2
"mirail";2
"mirgg";1
"mirì";1
"mirone";1
"misalp";2
"misaun";2
"misegg";5
"miseli";1
"misely";1
"misery";1
"mishof";2
"mishub";1
"mishus";2
"missy";1
"mistal";1
"misuat";1
"miswil";6
"miswis";1
"mitage";5
"miteli";1
"miten";1
"mittal";2
"mitten";11
"mitter";1
"mittli";2
